surface,rooms,bathrooms,location,city,property_type,floor,total_floors,parking,has_garden,has_pool,year_built,price
274,3,3,Sfax,Sfax,house,0,1,True,True,False,1993,468679
373,3,1,Sfax,Sfax,house,0,1,False,False,False,2003,736272
330,4,3,Gabès,Gabès,house,0,1,True,False,False,1999,882161
341,7,3,Sfax,Sfax,apartment,1,1,True,False,False,1995,340863
151,1,4,Gabès,Gabès,apartment,8,2,True,False,False,2023,299342
486,1,3,Tataouine,Tataouine,house,0,9,False,True,False,1995,976863
243,6,1,Lac 2,Tunis,villa,0,3,False,True,True,2005,1591226
265,7,1,Hammamet,Hammamet,apartment,6,8,True,False,False,2015,279474
212,7,4,Hammamet,Hammamet,house,0,5,False,False,False,1996,278135
484,3,2,Sfax,Sfax,villa,0,1,True,True,True,2002,2554470
477,6,2,Bizerte,Bizerte,villa,0,6,False,True,False,2022,685300
168,7,2,Monastir,Monastir,villa,0,9,False,True,True,2004,717837
456,4,1,Sousse,Sousse,house,0,1,False,True,False,1997,827880
319,1,2,Sfax,Sfax,house,0,6,True,False,False,1994,717945
228,1,4,Ariana,Tunis,apartment,2,2,False,False,False,2019,562932
166,7,4,Gafsa,Gafsa,apartment,8,1,False,False,False,1999,159625
372,4,4,Kairouan,Kairouan,apartment,8,1,False,False,False,2017,380630
426,7,4,Bizerte,Bizerte,villa,0,9,True,False,False,2000,758763
354,3,1,Sfax,Sfax,apartment,5,8,True,False,False,2010,247403
233,5,1,Kairouan,Kairouan,apartment,7,2,False,False,False,2002,320980
495,2,4,Gabès,Gabès,villa,0,9,True,False,True,1992,2168754
204,7,3,Gafsa,Gafsa,house,0,1,True,True,False,1991,590557
223,2,3,Sousse,Sousse,apartment,6,1,True,False,False,1996,264683
331,3,4,Sfax,Sfax,house,0,6,False,False,False,2016,712232
184,1,2,Sfax,Sfax,apartment,4,8,True,False,False,2013,334158
308,7,3,Sousse,Sousse,villa,0,4,False,False,True,1995,1902700
91,2,4,Gabès,Gabès,apartment,1,6,True,False,False,2008,99066
355,6,1,Gafsa,Gafsa,apartment,6,4,False,False,False,2001,291100
108,4,4,Monastir,Monastir,apartment,7,4,True,False,False,2003,219179
354,3,2,Gafsa,Gafsa,house,0,7,False,True,False,2002,435754
410,1,4,Monastir,Monastir,house,0,3,False,True,False,2005,401498
415,4,2,Gabès,Gabès,house,0,6,True,True,False,2009,1154521
97,7,1,Gabès,Gabès,villa,0,2,True,True,False,2018,304914
379,4,2,Bizerte,Bizerte,apartment,7,8,False,False,False,2006,298652
423,1,2,Bizerte,Bizerte,villa,0,7,True,False,True,2007,1044299
377,1,3,Hammamet,Hammamet,apartment,9,4,False,False,False,2009,784914
242,7,4,Hammamet,Hammamet,apartment,6,9,False,False,False,2002,273847
267,7,3,Kairouan,Kairouan,apartment,1,1,True,False,False,2006,263304
214,4,1,Bizerte,Bizerte,villa,0,6,True,True,False,2020,310722
487,1,2,Nabeul,Nabeul,apartment,2,4,True,False,False,1995,703822
364,5,1,Tataouine,Tataouine,house,0,2,True,True,False,1991,395699
240,1,4,Sfax,Sfax,villa,0,8,True,True,True,1997,806399
180,1,1,Kairouan,Kairouan,house,0,9,True,True,False,2020,183999
111,7,1,Hammamet,Hammamet,villa,0,8,True,True,False,2020,468553
304,5,1,Kairouan,Kairouan,house,0,1,False,True,False,2008,657296
95,6,2,La Marsa,Tunis,villa,0,1,False,True,False,2018,387862
451,4,1,Gafsa,Gafsa,villa,0,7,True,False,True,2000,1453836
167,1,3,Lac 2,Tunis,apartment,8,9,True,False,False,2001,319838
215,4,4,Tataouine,Tataouine,house,0,9,True,True,False,1998,398750
237,3,1,Monastir,Monastir,apartment,1,3,False,False,False,2006,291794
358,4,2,Tataouine,Tataouine,apartment,2,6,True,False,False,1995,254409
248,4,4,Bizerte,Bizerte,villa,0,9,True,False,False,2009,889443
252,2,4,Carthage,Tunis,villa,0,6,False,True,True,1994,1783782
312,6,4,Tataouine,Tataouine,apartment,5,8,False,False,False,2009,334214
136,3,1,Sfax,Sfax,villa,0,9,False,True,False,1998,397457
305,7,2,Nabeul,Nabeul,apartment,7,6,False,False,False,2002,843264
452,7,1,Kairouan,Kairouan,villa,0,1,False,True,False,2001,969420
270,1,4,Tataouine,Tataouine,apartment,6,7,True,False,False,2002,385560
237,6,2,Sousse,Sousse,apartment,4,7,True,False,False,2017,711014
443,4,3,Sousse,Sousse,house,0,9,True,True,False,2012,1732088
110,6,4,Gabès,Gabès,apartment,6,8,False,False,False,1992,202928
62,2,4,Gabès,Gabès,apartment,0,8,False,False,False,2008,78169
461,6,4,Gafsa,Gafsa,apartment,1,9,True,False,False,1995,570017
278,2,1,Nabeul,Nabeul,apartment,5,7,True,False,False,2022,403872
361,4,1,Gabès,Gabès,house,0,7,False,False,False,1991,641626
298,7,1,Gabès,Gabès,apartment,8,2,False,False,False,2008,514705
284,4,1,Hammamet,Hammamet,apartment,0,2,False,False,False,2016,796449
299,6,3,Tataouine,Tataouine,villa,0,3,False,True,False,2005,445199
481,2,4,Gabès,Gabès,villa,0,8,False,True,True,2020,962741
492,7,4,Tataouine,Tataouine,apartment,4,7,True,False,False,2018,993938
387,1,4,Tataouine,Tataouine,house,0,3,True,False,False,2016,988893
251,2,3,Sousse,Sousse,apartment,8,4,True,False,False,1999,551873
276,5,4,Monastir,Monastir,villa,0,4,False,False,True,2002,782241
427,5,3,Kairouan,Kairouan,house,0,6,True,False,False,1993,936298
103,5,3,Gabès,Gabès,apartment,4,5,False,False,False,2003,136948
269,4,4,Monastir,Monastir,apartment,5,3,True,False,False,1990,185739
497,4,4,Carthage,Tunis,villa,0,4,True,True,False,2007,4686880
98,7,3,Nabeul,Nabeul,house,0,7,True,False,False,2014,326345
311,3,1,Bizerte,Bizerte,apartment,8,3,False,False,False,1990,231881
498,7,3,Sfax,Sfax,house,0,2,False,False,False,1998,880464
296,4,4,Kairouan,Kairouan,apartment,0,8,True,False,False,1990,326712
327,2,1,Hammamet,Hammamet,house,0,4,True,False,False,2009,1335851
335,2,1,Hammamet,Hammamet,apartment,9,7,True,False,False,1998,1008396
495,1,1,Sfax,Sfax,apartment,8,5,False,False,False,2013,635976
252,1,2,Monastir,Monastir,house,0,2,False,True,False,1999,633080
201,3,3,Tataouine,Tataouine,house,0,6,False,False,False,1995,307497
88,5,3,Nabeul,Nabeul,apartment,2,8,True,False,False,2006,195370
339,4,4,Sousse,Sousse,house,0,6,False,False,False,2000,887922
332,2,3,Tataouine,Tataouine,villa,0,6,True,False,False,2010,1137495
420,2,4,Kairouan,Kairouan,villa,0,1,False,True,True,2007,1357836
201,1,2,Hammamet,Hammamet,apartment,2,6,False,False,False,1997,487224
485,1,3,Hammamet,Hammamet,apartment,4,4,False,False,False,2013,1140138
165,5,1,Sousse,Sousse,villa,0,2,False,True,False,2009,796233
211,3,2,Sfax,Sfax,house,0,3,True,False,False,2014,508288
490,6,3,Hammamet,Hammamet,apartment,8,7,False,False,False,2009,592704
308,7,2,Kairouan,Kairouan,house,0,8,False,False,False,2015,382141
467,6,4,Nabeul,Nabeul,villa,0,7,False,True,False,2016,1581168
128,5,2,Bizerte,Bizerte,house,0,2,True,False,False,2020,243210
400,6,2,Gabès,Gabès,apartment,9,4,False,False,False,2004,505920
208,5,3,Kairouan,Kairouan,apartment,4,9,False,False,False,2009,170726
235,7,4,Bizerte,Bizerte,villa,0,1,False,True,False,2005,429937
380,1,4,Gafsa,Gafsa,villa,0,3,True,False,False,2008,1331255
154,3,4,Sfax,Sfax,apartment,8,4,False,False,False,2000,293955
175,7,2,Sfax,Sfax,house,0,1,True,False,False,2013,217662
263,6,3,Sousse,Sousse,apartment,4,5,False,False,False,2009,753968
360,2,3,Kairouan,Kairouan,house,0,1,False,False,False,2019,691516
250,3,2,Sousse,Sousse,house,0,4,False,False,False,1996,370110
63,5,2,Monastir,Monastir,apartment,1,7,True,False,False,2014,111449
384,4,1,Gafsa,Gafsa,villa,0,7,False,True,True,2005,1158423
130,7,4,Gafsa,Gafsa,villa,0,2,True,False,True,2020,251439
229,2,3,Monastir,Monastir,apartment,8,3,False,False,False,1997,415131
51,7,2,Bizerte,Bizerte,house,0,3,False,True,False,2009,122989
194,2,1,Monastir,Monastir,apartment,5,6,False,False,False,2023,287740
239,7,4,Kairouan,Kairouan,villa,0,9,True,True,True,2011,459913
137,4,1,Bizerte,Bizerte,apartment,1,4,True,False,False,2001,141778
466,6,3,Kairouan,Kairouan,villa,0,2,True,False,True,2022,1415173
289,6,1,Gabès,Gabès,apartment,1,8,False,False,False,2012,449915
469,6,4,Carthage,Tunis,apartment,3,5,False,False,False,1995,1923838
286,4,2,Kairouan,Kairouan,house,0,4,False,False,False,1990,681732
217,7,1,Lac 1,Tunis,apartment,2,1,True,False,False,2012,1040818
352,3,3,Nabeul,Nabeul,villa,0,4,False,True,True,2002,1354722
349,5,3,Nabeul,Nabeul,villa,0,9,True,True,False,1992,1251174
284,2,1,Sfax,Sfax,villa,0,1,False,True,False,2002,394523
435,2,3,Kairouan,Kairouan,apartment,8,8,True,False,False,2020,842247
260,2,1,Kairouan,Kairouan,apartment,8,8,False,False,False,2002,228592
132,1,2,Kairouan,Kairouan,apartment,2,8,True,False,False,2009,259348
157,4,2,Sfax,Sfax,apartment,6,5,False,False,False,2021,261876
300,6,2,Sfax,Sfax,apartment,5,8,True,False,False,1999,495684
485,2,4,Bizerte,Bizerte,apartment,8,4,True,False,False,2006,906057
408,4,1,Tataouine,Tataouine,villa,0,4,True,False,True,2018,1678512
66,5,1,Kairouan,Kairouan,villa,0,2,True,False,True,2016,277880
287,1,1,Sfax,Sfax,house,0,5,False,False,False,2008,672475
329,6,3,Gafsa,Gafsa,house,0,5,True,False,False,1994,699854
102,2,2,Soukra,Tunis,villa,0,8,True,False,False,1998,516457
461,2,2,Gafsa,Gafsa,villa,0,2,True,True,True,1997,2472951
363,5,4,Gafsa,Gafsa,apartment,0,2,False,False,False,1996,696960
338,2,4,Nabeul,Nabeul,house,0,7,False,True,False,2009,1347358
213,1,3,Gafsa,Gafsa,villa,0,6,True,False,True,2017,872932
222,7,3,Sousse,Sousse,apartment,7,4,False,False,False,1990,384948
73,5,1,Monastir,Monastir,apartment,2,4,False,False,False,2013,97469
478,7,1,Lac 2,Tunis,house,0,5,False,False,False,2021,1501302
315,3,3,Tataouine,Tataouine,villa,0,9,False,True,False,2016,484989
145,3,4,Bizerte,Bizerte,apartment,3,3,True,False,False,2006,215342
114,2,1,Monastir,Monastir,house,0,5,True,False,False,2009,154365
154,2,3,Sfax,Sfax,villa,0,3,True,False,False,2005,488980
382,3,2,Hammamet,Hammamet,house,0,6,False,True,False,2021,598482
87,6,2,Sousse,Sousse,villa,0,6,False,False,False,2002,315141
294,7,1,Sousse,Sousse,apartment,4,1,True,False,False,2017,720135
308,2,2,Nabeul,Nabeul,house,0,6,False,True,False,1991,458233
163,4,4,Monastir,Monastir,villa,0,9,False,True,False,2015,399681
480,2,2,Hammamet,Hammamet,house,0,2,False,False,False,2019,1554508
454,4,1,Hammamet,Hammamet,house,0,7,False,False,False,2022,1560252
307,3,4,Bizerte,Bizerte,villa,0,6,False,False,True,2023,762632
453,2,4,Ariana,Tunis,house,0,6,False,False,False,2012,1195172
86,6,1,Sousse,Sousse,apartment,3,6,False,False,False,1995,191436
194,6,1,Monastir,Monastir,apartment,4,7,True,False,False,2002,197996
432,6,3,Tataouine,Tataouine,villa,0,7,True,False,True,2011,750639
311,5,2,Tataouine,Tataouine,house,0,3,False,True,False,1998,665316
390,2,2,Sfax,Sfax,villa,0,7,False,True,False,1992,1205867
372,1,1,Gafsa,Gafsa,villa,0,7,False,False,False,1992,601032
360,4,3,Sousse,Sousse,house,0,2,False,True,False,2003,1188570
369,7,1,Nabeul,Nabeul,apartment,1,6,True,False,False,1999,1080055
399,1,3,Nabeul,Nabeul,house,0,9,True,False,False,1990,1421497
458,5,1,Bizerte,Bizerte,apartment,0,6,True,False,False,1991,319702
145,2,4,Hammamet,Hammamet,villa,0,8,False,False,False,1995,591948
227,6,3,Tataouine,Tataouine,apartment,5,3,False,False,False,1994,405149
103,2,3,Tataouine,Tataouine,house,0,7,False,True,False,2013,150235
353,1,2,Centre Ville,Tunis,apartment,3,7,True,False,False,2007,767801
419,4,3,Lac 1,Tunis,house,0,2,False,True,False,2018,1263050
191,5,1,Monastir,Monastir,villa,0,7,True,False,False,1997,715626
388,3,3,Sfax,Sfax,villa,0,4,False,True,False,2007,1050337
491,6,1,Monastir,Monastir,villa,0,2,False,False,True,1990,2006508
114,1,3,Gafsa,Gafsa,apartment,4,9,False,False,False,2016,108801
99,4,4,Hammamet,Hammamet,apartment,0,1,True,False,False,1997,256590
75,2,2,Gafsa,Gafsa,house,0,9,True,True,False,1991,196125
247,7,3,Nabeul,Nabeul,house,0,6,True,False,False,2017,382738
253,2,4,Nabeul,Nabeul,apartment,1,5,False,False,False,2014,508226
70,2,4,Hammamet,Hammamet,apartment,8,5,True,False,False,2022,76557
129,7,1,Nabeul,Nabeul,house,0,5,True,False,False,2018,361960
270,6,1,Bizerte,Bizerte,villa,0,2,True,True,False,2021,759367
91,7,3,Monastir,Monastir,villa,0,8,True,False,False,2000,342466
269,3,3,Bizerte,Bizerte,apartment,8,4,True,False,False,1992,444463
152,4,1,Hammamet,Hammamet,villa,0,8,True,True,False,1990,313985
79,6,4,Bizerte,Bizerte,house,0,3,True,False,False,1997,106454
341,2,3,Gabès,Gabès,apartment,2,4,False,False,False,2014,555148
494,6,4,Gafsa,Gafsa,house,0,5,True,True,False,2006,1133380
458,4,1,Gabès,Gabès,villa,0,1,False,True,False,2020,1373318
276,4,4,Nabeul,Nabeul,apartment,3,8,False,False,False,2009,341798
103,1,1,Gabès,Gabès,house,0,2,True,True,False,1999,307576
484,1,4,Kairouan,Kairouan,house,0,7,False,False,False,1999,897490
274,6,3,Tataouine,Tataouine,apartment,1,1,True,False,False,2010,441677
244,2,3,Bizerte,Bizerte,apartment,7,6,True,False,False,2015,281820
207,1,1,Kairouan,Kairouan,apartment,5,2,False,False,False,2007,241444
231,2,1,Ariana,Tunis,house,0,2,True,True,False,2001,417776
92,3,3,Lac 1,Tunis,house,0,5,True,False,False,1995,608309
411,1,2,Monastir,Monastir,apartment,3,4,True,False,False,2021,821325
192,2,2,Gabès,Gabès,villa,0,9,True,False,True,2000,761206
204,6,2,Monastir,Monastir,apartment,9,8,False,False,False,2010,175603
121,1,2,Gabès,Gabès,house,0,9,False,False,False,2017,230161
288,7,4,Nabeul,Nabeul,house,0,4,True,True,False,2006,1249555
61,6,3,Sousse,Sousse,house,0,4,True,True,False,2001,255540
119,4,1,Gabès,Gabès,apartment,3,5,True,False,False,1992,230407
313,2,3,Tataouine,Tataouine,house,0,9,True,False,False,1998,715379
396,1,4,Nabeul,Nabeul,apartment,3,2,True,False,False,2022,888148
50,4,3,Hammamet,Hammamet,apartment,0,7,True,False,False,1991,59346
377,6,4,Sfax,Sfax,apartment,8,8,False,False,False,2010,278376
106,6,4,Sfax,Sfax,villa,0,8,False,True,False,1999,363680
181,4,2,Kairouan,Kairouan,house,0,9,False,True,False,2012,166479
262,6,1,Tataouine,Tataouine,house,0,1,False,True,False,2014,400136
391,5,1,Gafsa,Gafsa,house,0,2,True,True,False,2015,955307
75,4,3,Gabès,Gabès,villa,0,2,True,False,False,2017,206955
199,7,4,Hammamet,Hammamet,villa,0,1,False,False,True,2009,485590
250,4,4,Kairouan,Kairouan,villa,0,4,False,False,True,2015,806364
182,3,2,Nabeul,Nabeul,house,0,2,True,False,False,2004,389935
402,5,1,Bizerte,Bizerte,apartment,7,6,False,False,False,2011,716846
485,7,1,Sousse,Sousse,house,0,3,True,False,False,2017,1596804
263,5,2,Monastir,Monastir,villa,0,1,True,True,False,1994,609328
450,4,2,Gabès,Gabès,apartment,6,9,False,False,False,1998,352080
72,7,4,Lac 1,Tunis,apartment,3,1,True,False,False,2011,203515
79,5,3,Kairouan,Kairouan,villa,0,8,False,False,True,2015,211923
183,2,4,Hammamet,Hammamet,villa,0,9,False,True,False,2002,931358
279,6,2,Sfax,Sfax,apartment,9,8,True,False,False,1994,474813
316,6,1,Nabeul,Nabeul,house,0,8,False,False,False,2010,894229
118,6,2,Gabès,Gabès,villa,0,8,False,False,True,2023,249612
469,3,1,Hammamet,Hammamet,apartment,5,8,True,False,False,2023,960277
160,5,4,Hammamet,Hammamet,house,0,1,False,False,False,1993,609273
82,3,4,Soukra,Tunis,house,0,9,True,False,False,2023,215912
228,6,2,La Marsa,Tunis,house,0,4,False,False,False,2012,1408492
349,5,3,Gabès,Gabès,villa,0,7,False,False,False,2012,816660
150,1,3,Sfax,Sfax,apartment,6,3,True,False,False,2019,288792
390,2,3,Kairouan,Kairouan,villa,0,9,True,True,True,2015,1780927
428,4,4,Gabès,Gabès,apartment,8,8,True,False,False,1991,366710
328,6,3,Monastir,Monastir,house,0,4,False,True,False,2010,452154
314,2,3,Nabeul,Nabeul,villa,0,9,False,True,False,2015,1456316
157,5,1,Nabeul,Nabeul,villa,0,6,True,True,True,1993,961857
193,5,4,La Marsa,Tunis,villa,0,8,True,True,True,2011,1168431
256,4,3,Sfax,Sfax,house,0,2,False,True,False,2006,342358
478,4,4,Nabeul,Nabeul,villa,0,1,True,True,False,1991,1774461
327,5,3,Gafsa,Gafsa,apartment,0,8,False,False,False,2019,384290
475,7,2,Sfax,Sfax,apartment,1,6,False,False,False,1996,472340
162,6,4,Kairouan,Kairouan,apartment,0,2,False,False,False,1991,201657
402,3,2,Monastir,Monastir,villa,0,6,False,False,True,2022,1820403
377,3,2,Bizerte,Bizerte,villa,0,1,True,False,False,2015,1275143
144,1,3,Sousse,Sousse,house,0,5,True,False,False,1994,204029
446,7,2,Gafsa,Gafsa,villa,0,9,False,True,True,2003,1502507
108,2,4,Nabeul,Nabeul,apartment,1,4,False,False,False,2001,295747
117,3,1,La Marsa,Tunis,villa,0,6,True,False,True,2004,1072259
80,6,1,Bizerte,Bizerte,apartment,5,1,True,False,False,2018,158323
429,6,4,Sfax,Sfax,house,0,4,True,False,False,2019,1163674
305,4,3,Hammamet,Hammamet,apartment,9,6,False,False,False,2009,862662
293,4,4,Kairouan,Kairouan,villa,0,3,True,False,False,2002,815592
71,1,2,Tataouine,Tataouine,apartment,8,2,True,False,False,2000,94231
146,2,1,Carthage,Tunis,apartment,5,1,False,False,False,2016,393324
209,1,3,Nabeul,Nabeul,apartment,5,9,True,False,False,2007,249909
80,4,1,Bizerte,Bizerte,house,0,3,False,True,False,2022,143137
220,1,4,Gabès,Gabès,house,0,9,False,True,False,1998,460071
384,2,1,Bizerte,Bizerte,house,0,8,False,False,False,1999,890173
152,4,2,Tataouine,Tataouine,house,0,5,False,False,False,2009,158238
139,1,1,Bizerte,Bizerte,villa,0,8,True,False,False,2017,251781
237,4,2,Hammamet,Hammamet,villa,0,4,True,False,True,2001,1644906
124,6,1,Tataouine,Tataouine,apartment,1,7,True,False,False,2004,200299
118,7,3,Tataouine,Tataouine,villa,0,1,True,True,False,2023,481027
201,2,4,Nabeul,Nabeul,house,0,3,False,False,False,1992,363416
54,4,2,Sousse,Sousse,house,0,7,False,True,False,2000,154563
249,4,3,Sfax,Sfax,house,0,3,True,True,False,2017,700489
281,7,2,Monastir,Monastir,apartment,1,8,False,False,False,1995,309999
360,3,1,Gafsa,Gafsa,apartment,5,3,False,False,False,1995,292896
157,3,2,Bizerte,Bizerte,house,0,4,True,False,False,2018,272081
59,2,4,La Marsa,Tunis,villa,0,2,True,False,False,2003,543053
236,4,4,Sfax,Sfax,house,0,7,True,True,False,2010,609772
216,2,1,Sousse,Sousse,apartment,7,9,False,False,False,2006,317520
78,4,3,Monastir,Monastir,apartment,4,9,False,False,False,1997,130603
299,7,4,Soukra,Tunis,apartment,1,6,False,False,False,2009,1099722
223,5,1,Sousse,Sousse,villa,0,4,True,False,False,2009,1164268
197,3,2,Monastir,Monastir,house,0,1,False,False,False,2007,197914
349,1,2,Kairouan,Kairouan,apartment,3,2,False,False,False,2020,616194
276,7,2,Kairouan,Kairouan,villa,0,6,True,True,False,1997,414516
242,2,1,Gafsa,Gafsa,villa,0,7,True,False,True,2013,664042
158,3,4,Kairouan,Kairouan,villa,0,7,True,False,True,2001,743492
487,4,4,Kairouan,Kairouan,villa,0,6,True,False,True,2003,2100200
161,3,2,Monastir,Monastir,villa,0,4,False,False,True,1999,496694
292,2,2,Hammamet,Hammamet,apartment,6,7,True,False,False,2007,889630
384,7,4,Sfax,Sfax,villa,0,6,False,True,False,2019,809588
431,5,2,Gafsa,Gafsa,house,0,9,False,False,False,2012,934132
355,1,2,Gafsa,Gafsa,apartment,6,9,False,False,False,2016,352160
470,7,1,Bizerte,Bizerte,house,0,3,True,True,False,1997,844023
250,3,2,Lac 2,Tunis,villa,0,6,False,True,False,2023,1649340
444,4,4,Tataouine,Tataouine,villa,0,6,False,False,False,1990,1522316
291,3,4,Bizerte,Bizerte,villa,0,6,False,True,False,1992,1141758
435,5,4,Tataouine,Tataouine,house,0,6,True,False,False,2022,522997
219,6,1,Sousse,Sousse,villa,0,7,True,True,True,2014,1091684
188,6,1,Nabeul,Nabeul,apartment,8,7,False,False,False,2011,450974
112,7,2,Monastir,Monastir,apartment,4,6,True,False,False,1990,192769
492,6,4,Sfax,Sfax,villa,0,9,False,True,True,1995,1669632
486,3,4,Gafsa,Gafsa,house,0,4,False,False,False,2010,482189
218,4,4,Kairouan,Kairouan,house,0,3,False,True,False,2008,581582
490,5,2,Gafsa,Gafsa,house,0,1,True,True,False,2012,1293716
112,6,4,Gabès,Gabès,house,0,6,False,True,False,1992,229861
129,2,3,Nabeul,Nabeul,villa,0,9,True,False,False,2006,394972
382,4,3,Kairouan,Kairouan,apartment,9,7,False,False,False,2013,373137
137,1,1,Tataouine,Tataouine,villa,0,9,True,True,False,1995,268189
173,5,4,Sfax,Sfax,house,0,9,True,True,False,2021,198040
444,4,1,Nabeul,Nabeul,house,0,5,True,True,False,1992,904799
292,6,2,Sfax,Sfax,house,0,9,False,True,False,2014,392506
130,6,4,Gafsa,Gafsa,apartment,3,3,True,False,False,1991,258258
315,3,1,Hammamet,Hammamet,villa,0,4,True,False,False,2022,1269524
53,7,2,Kairouan,Kairouan,house,0,9,True,True,False,2017,82762
199,2,1,Gafsa,Gafsa,villa,0,1,True,False,False,2001,745901
150,5,4,Tataouine,Tataouine,house,0,1,True,True,False,2020,157837
345,3,1,Tataouine,Tataouine,villa,0,2,True,False,True,1997,1047713
248,2,1,Sfax,Sfax,apartment,3,9,False,False,False,1992,309702
387,2,3,Sousse,Sousse,apartment,7,8,True,False,False,2021,406187
364,2,2,Kairouan,Kairouan,apartment,9,7,False,False,False,2004,416124
253,3,1,Bizerte,Bizerte,apartment,1,1,True,False,False,2004,213157
428,7,2,La Marsa,Tunis,villa,0,2,True,True,True,2023,2181641
467,6,3,Sfax,Sfax,apartment,0,4,True,False,False,1996,420916
418,5,3,Ariana,Tunis,villa,0,4,True,True,False,2000,2979876
479,1,2,Sfax,Sfax,house,0,2,True,False,False,2001,607281
333,3,4,Nabeul,Nabeul,house,0,6,False,True,False,2013,1225713
144,6,4,Bizerte,Bizerte,house,0,1,True,True,False,2003,408215
149,1,3,Tataouine,Tataouine,villa,0,5,False,True,True,1990,379537
68,1,2,Gafsa,Gafsa,house,0,6,False,True,False,2019,97940
443,2,4,Sfax,Sfax,house,0,8,True,True,False,2018,433155
